2025-03-20 17:06:28,368 - DEBUG - White tree: At FEN 'r2qk2r/pppn1pp1/3bpnp1/3p4/3P4/4PN2/PPPNQPPP/R1B2RK1 w kq - 0 9', added move 'e3e4' -> 'r2qk2r/pppn1pp1/3bpnp1/3p4/3PP3/5N2/PPPNQPPP/R1B2RK1 b kq - 0 9'
2025-03-20 17:06:28,369 - DEBUG - White tree: At FEN 'rn1qkb1r/ppp2ppp/4pn2/3p1b2/3P4/3BPN2/PPP2PPP/RNBQK2R w KQkq - 0 5', added move 'd3f5' -> 'rn1qkb1r/ppp2ppp/4pn2/3p1B2/3P4/4PN2/PPP2PPP/RNBQK2R b KQkq - 0 5'
2025-03-20 17:06:28,369 - DEBUG - White tree: At FEN 'rn1qkb1r/ppp2ppp/5n2/3p1p2/3P4/4PN2/PPP2PPP/RNBQK2R w KQkq - 0 6', added move 'd1d3' -> 'rn1qkb1r/ppp2ppp/5n2/3p1p2/3P4/3QPN2/PPP2PPP/RNB1K2R b KQkq - 1 6'
2025-03-20 17:06:28,369 - DEBUG - White tree: At FEN 'rn1qkb1r/ppp2p1p/5np1/3p1p2/3P4/3QPN2/PPP2PPP/RNB1K2R w KQkq - 0 7', added move 'd3b5' -> 'rn1qkb1r/ppp2p1p/5np1/1Q1p1p2/3P4/4PN2/PPP2PPP/RNB1K2R b KQkq - 1 7'
2025-03-20 17:06:28,369 - DEBUG - White tree: At FEN 'rn1qkb1r/ppp1pppp/5n2/3p4/3P2b1/4PN2/PPP2PPP/RNBQKB1R w KQkq - 1 4', added move 'c2c4' -> 'rn1qkb1r/ppp1pppp/5n2/3p4/2PP2b1/4PN2/PP3PPP/RNBQKB1R b KQkq - 0 4'
2025-03-20 17:06:28,369 - DEBUG - White tree: At FEN 'rn1qkb1r/ppp2ppp/4pn2/3p4/2PP2b1/4PN2/PP3PPP/RNBQKB1R w KQkq - 0 5', added move 'd1b3' -> 'rn1qkb1r/ppp2ppp/4pn2/3p4/2PP2b1/1Q2PN2/PP3PPP/RNB1KB1R b KQkq - 1 5'
2025-03-20 17:06:28,369 - DEBUG - White tree: At FEN 'rn1qkb1r/p1p2ppp/1p2pn2/3p4/2PP2b1/1Q2PN2/PP3PPP/RNB1KB1R w KQkq - 0 6', added move 'f3e5' -> 'rn1qkb1r/p1p2ppp/1p2pn2/3pN3/2PP2b1/1Q2P3/PP3PPP/RNB1KB1R b KQkq - 1 6'
2025-03-20 17:06:28,369 - DEBUG - White tree: At FEN 'rn1qkb1r/pp2pppp/2p2n2/3p4/2PP2b1/4PN2/PP3PPP/RNBQKB1R w KQkq - 0 5', added move 'd1b3' -> 'rn1qkb1r/pp2pppp/2p2n2/3p4/2PP2b1/1Q2PN2/PP3PPP/RNB1KB1R b KQkq - 1 5'
2025-03-20 17:06:28,369 - DEBUG - White tree: At FEN 'rn2kb1r/pp2pppp/1qp2n2/3p4/2PP2b1/1Q2PN2/PP3PPP/RNB1KB1R w KQkq - 2 6', added move 'c4c5' -> 'rn2kb1r/pp2pppp/1qp2n2/2Pp4/3P2b1/1Q2PN2/PP3PPP/RNB1KB1R b KQkq - 0 6'
2025-03-20 17:06:28,369 - DEBUG - White tree: At FEN 'rn2kb1r/pp2pppp/2p2n2/2Pp4/3P2b1/1q2PN2/PP3PPP/RNB1KB1R w KQkq - 0 7', added move 'a2b3' -> 'rn2kb1r/pp2pppp/2p2n2/2Pp4/3P2b1/1P2PN2/1P3PPP/RNB1KB1R b KQkq - 0 7'
2025-03-20 17:06:28,369 - DEBUG - White tree: At FEN 'rnbqkb1r/pp2pppp/2p2n2/3p4/3P4/4PN2/PPP2PPP/RNBQKB1R w KQkq - 0 4', added move 'f1d3' -> 'rnbqkb1r/pp2pppp/2p2n2/3p4/3P4/3BPN2/PPP2PPP/RNBQK2R b KQkq - 1 4'
2025-03-20 17:06:28,369 - DEBUG - White tree: At FEN 'rn1qkb1r/pp2pppp/2p2n2/3p4/3P2b1/3BPN2/PPP2PPP/RNBQK2R w KQkq - 2 5', added move 'c2c4' -> 'rn1qkb1r/pp2pppp/2p2n2/3p4/2PP2b1/3BPN2/PP3PPP/RNBQK2R b KQkq - 0 5'
2025-03-20 17:06:28,370 - DEBUG - White tree: At FEN 'rn1qkb1r/pp3ppp/2p1pn2/3p4/2PP2b1/3BPN2/PP3PPP/RNBQK2R w KQkq - 0 6', added move 'd1b3' -> 'rn1qkb1r/pp3ppp/2p1pn2/3p4/2PP2b1/1Q1BPN2/PP3PPP/RNB1K2R b KQkq - 1 6'
2025-03-20 17:06:28,370 - DEBUG - White tree: At FEN 'rn2kb1r/pp3ppp/1qp1pn2/3p4/2PP2b1/1Q1BPN2/PP3PPP/RNB1K2R w KQkq - 2 7', added move 'c4c5' -> 'rn2kb1r/pp3ppp/1qp1pn2/2Pp4/3P2b1/1Q1BPN2/PP3PPP/RNB1K2R b KQkq - 0 7'
2025-03-20 17:06:28,370 - DEBUG - White tree: At FEN 'rn2kb1r/pp3ppp/2p1pn2/2Pp4/3P2b1/1q1BPN2/PP3PPP/RNB1K2R w KQkq - 0 8', added move 'a2b3' -> 'rn2kb1r/pp3ppp/2p1pn2/2Pp4/3P2b1/1P1BPN2/1P3PPP/RNB1K2R b KQkq - 0 8'
2025-03-20 17:06:28,370 - DEBUG - White tree: At FEN 'rnbqkb1r/pp3ppp/2p1pn2/3p4/3P4/3BPN2/PPP2PPP/RNBQK2R w KQkq - 0 5', added move 'b1d2' -> 'rnbqkb1r/pp3ppp/2p1pn2/3p4/3P4/3BPN2/PPPN1PPP/R1BQK2R b KQkq - 1 5'
2025-03-20 17:06:28,370 - DEBUG - White tree: At FEN 'rnbqk2r/pp3ppp/2pbpn2/3p4/3P4/3BPN2/PPPN1PPP/R1BQK2R w KQkq - 2 6', added move 'e1g1' -> 'rnbqk2r/pp3ppp/2pbpn2/3p4/3P4/3BPN2/PPPN1PPP/R1BQ1RK1 b kq - 3 6'
2025-03-20 17:06:28,370 - DEBUG - White tree: At FEN 'rnbq1rk1/pp3ppp/2pbpn2/3p4/3P4/3BPN2/PPPN1PPP/R1BQ1RK1 w - - 4 7', added move 'e3e4' -> 'rnbq1rk1/pp3ppp/2pbpn2/3p4/3PP3/3B1N2/PPPN1PPP/R1BQ1RK1 b - - 0 7'
2025-03-20 17:06:28,370 - DEBUG - White tree: At FEN 'r1bqkb1r/ppp1pppp/2n2n2/3p4/3P4/4PN2/PPP2PPP/RNBQKB1R w KQkq - 1 4', added move 'f1b5' -> 'r1bqkb1r/ppp1pppp/2n2n2/1B1p4/3P4/4PN2/PPP2PPP/RNBQK2R b KQkq - 2 4'
2025-03-20 17:06:28,370 - DEBUG - White tree: At FEN 'r2qkb1r/pppbpppp/2n2n2/1B1p4/3P4/4PN2/PPP2PPP/RNBQK2R w KQkq - 3 5', added move 'c2c4' -> 'r2qkb1r/pppbpppp/2n2n2/1B1p4/2PP4/4PN2/PP3PPP/RNBQK2R b KQkq - 0 5'
2025-03-20 17:06:28,370 - DEBUG - White tree: At FEN 'r2qkb1r/ppp1pppp/2n2n2/1B1p4/3P2b1/4PN2/PPP2PPP/RNBQK2R w KQkq - 3 5', added move 'c2c4' -> 'r2qkb1r/ppp1pppp/2n2n2/1B1p4/2PP2b1/4PN2/PP3PPP/RNBQK2R b KQkq - 0 5'
2025-03-20 17:06:28,370 - DEBUG - White tree: At FEN 'rnbqkb1r/pp2pppp/5n2/2pp4/3P4/4PN2/PPP2PPP/RNBQKB1R w KQkq - 0 4', added move 'c2c3' -> 'rnbqkb1r/pp2pppp/5n2/2pp4/3P4/2P1PN2/PP3PPP/RNBQKB1R b KQkq - 0 4'
